-34.108691	150.671985	2570	Cawdor
-33.883696	150.853171	2171	Cecil Hills
-33.87478	150.838225	2178	Cecil Park
-33.894837	151.230497	2021	Centennial Park
-33.331658	150.975498	2775	Central Macdonald
-33.795617	151.185329	2067	Chatswood
-33.796332	151.167142	2067	Chatswood West
-33.76169	151.079364	2119	Cheltenham
-33.721632	151.044318	2126	Cherrybrook
-33.883157	151.001185	2162	Chester Hill
-33.976546	151.240248	2036	Chifley
-33.886844	151.201715	2008	Chippendale
-33.916829	150.961662	2170	Chipping Norton
-33.851437	151.135954	2046	Chiswick
-33.892441	151.055898	2190	Chullora
-33.644873	151.284352	2105	Church Point
-33.861402	151.210928	2000	Circular Quay
-33.614736	150.78198	2756	Clarendon
-34.045524	150.810024	2559	Claymore
-33.925357	151.103282	2206	Clemton Park
-33.808238	151.255095	2093	Clontarf
-33.912639	151.262021	2031	Clovelly
-33.911604	151.254892	2031	Clovelly West
-34.015874	150.691029	2570	Cobbitty
-33.740969	151.303133	2097	Collaroy
-33.732122	151.301232	2097	Collaroy Beach
-33.4167560196287	150.803210735321	2756	Colo
-33.776657	150.793433	2760	Colyton
-34.004186	151.068288	2226	Como
-33.857857	151.103502	2137	Concord
-33.848041	151.087326	2138	Concord West
-33.922034	151.011619	2200	Condell Park
-33.991871	151.089495	2221	Connells Point
-33.920491	151.254401	2034	Coogee
-33.592375	150.812216	2756	Cornwallis
-34.234218	150.547569	2571	Couridjah
-33.589491	151.171015	2081	Cowan
-33.71431	150.709986	2749	Cranebrook
-33.828131	151.230233	2090	Cremorne
-33.843075	151.228923	2090	Cremorne Junction
-33.740353	151.278523	2099	Cromer
-34.051972	151.153662	2230	Cronulla
-33.82609	151.199192	2065	Crows Nest
-33.883163	151.114771	2132	Croydon
-33.895299	151.108581	2133	Croydon Park
-33.768937	151.294035	2096	Curl Curl
-34.045179	150.764007	2567	Currans Hill
-33.928043	151.22513	2032	Daceyville
-33.539357	151.241762	2083	Dangar Island
-33.489256	150.263514	2786	Dargan
-33.873808	151.236683	2027	Darling Point
-33.879825	151.21956	2010	Darlinghurst
-33.891348	151.191243	2008	Darlington
-33.738731	151.194197	2085	Davidson
-33.855601	151.20822	2000	Dawes Point
-33.73616	150.860027	2761	Dean Park
-33.753451	151.28554	2099	Dee Why
-33.990081	150.844653	2565	Denham Court
-33.799441	151.07959	2114	Denistone
-33.797177	151.097546	2112	Denistone East
-33.800822	151.07695	2114	Denistone West
